"","state","date","newcase","aggcase","newdeath","aggdeath","avgtraffic","uninsured","station","park","grocery","workplace","residential","SAHdate","density","pop","region","SAHduration","order_placed","death_rate","infect_rate","policy"
"1257","Maryland",2020-04-01,288,1951,6,24,286.253301116957,350934,-45.6428571428571,-4.82608695652174,-21.304347826087,-49.6086956521739,23.2631578947368,2020-03-30,627,6083116,"South",3,"Y",1.23013839056894,0.0320723786953923,"Strict"
"1258","Maryland",2020-04-16,752,10784,21,301,284.74312244125,353922,-47.5714285714286,0.25,-15.4210526315789,-48.25,22.3,2020-03-30,627,6083116,"South",18,"Y",2.79117210682493,0.177277566299903,"Strict"
"1259","Maryland",2020-03-12,0,13,0,0,620.094499675,206561,-4.75,33,19.5,-1.25,1,2020-03-30,627,6083116,"South",0,"N",0,0.000213706265012865,NA
"1260","Maryland",2020-04-28,626,20113,49,836,284.74312244125,353922,-42.5714285714286,2.70833333333333,-14.3157894736842,-46.9166666666667,15.75,2020-03-30,627,6083116,"South",30,"Y",4.156515686372,0.330636469861827,"Medium"
"1261","Maryland",2020-03-06,0,3,0,0,843.8861122,71354,-5,1,3,3,1,2020-03-30,627,6083116,"South",0,"N",0,4.93168303875843e-05,NA
"1262","Maryland",2020-04-29,736,20849,83,919,284.74312244125,353922,-39.6428571428571,26.9166666666667,-12.5263157894737,-47.2916666666667,19.95,2020-03-30,627,6083116,"South",31,"Y",4.40788527027675,0.342735532250248,"Strict"
"1263","Massachusetts",2020-03-29,594,4493,4,48,184.821669807143,182389,-63.9090909090909,-41.4285714285714,-35.9285714285714,-40.6666666666667,14.7,2020-03-24,894,6976597,"Northeast",6,"Y",1.06832851101714,0.0644010253136307,"Medium"
"1264","Massachusetts",2020-03-07,4,13,0,0,416.37517868,83252,0.25,27,3.75,2.75,-0.5,2020-03-24,894,6976597,"Northeast",0,"N",0,0.000186337264428489,NA
"1265","Massachusetts",2020-04-12,2467,25102,70,751,184.821669807143,182389,-58.7777777777778,37.5,-52,-46.4166666666667,13.7,2020-03-24,894,6976597,"Northeast",20,"Y",2.99179348259103,0.359802923975686,"Loose"
"1266","Massachusetts",2020-03-03,0,2,0,0,634.6085407,40373,3.5,44.5,6,0.5,-1,2020-03-24,894,6976597,"Northeast",0,"N",0,2.86672714505367e-05,NA
"1267","Massachusetts",2020-04-24,4892,50178,194,2544,184.821669807143,182389,-60.6923076923077,-25.1428571428571,-25.1666666666667,-54.0714285714286,26.8333333333333,2020-03-24,894,6976597,"Northeast",32,"Y",5.06995097453067,0.719233173422515,"Strict"
"1268","Massachusetts",2020-03-26,471,2150,10,25,184.821669807143,182389,-52.0769230769231,42.7142857142857,-18.2857142857143,-54.0714285714286,22.4166666666667,2020-03-24,894,6976597,"Northeast",3,"Y",1.16279069767442,0.030817316809327,"Strict"
"1269","Massachusetts",2020-03-10,50,92,0,0,335.441191903333,129053,-3.16666666666667,30.6666666666667,6.83333333333333,-0.333333333333333,0.833333333333333,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00131869448672469,NA
"1270","Massachusetts",2020-04-14,1237,27657,113,950,184.821669807143,182389,-51.9230769230769,33.7142857142857,-17.25,-55.0714285714286,22.1666666666667,2020-03-24,894,6976597,"Northeast",22,"Y",3.43493509780526,0.396425363253747,"Strict"
"1271","Massachusetts",2020-04-02,1214,8696,32,154,184.821669807143,182389,-57.6153846153846,-11.6428571428571,-18,-56.3571428571429,24.6666666666667,2020-03-24,894,6976597,"Northeast",10,"Y",1.77092916283349,0.124645296266934,"Strict"
"1272","Massachusetts",2020-03-14,13,138,0,0,272.83940802625,150995,-9.75,61.125,16.125,-3.5,3.875,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00197804173008703,NA
"1273","Massachusetts",2020-05-02,2000,65886,132,3842,184.821669807143,182389,-36.3333333333333,95.1538461538462,-12.5,-34.3076923076923,11.4545454545455,2020-03-24,894,6976597,"Northeast",40,"Y",5.83128433961691,0.944385923395031,"Loose"
"1274","Massachusetts",2020-03-06,5,8,0,0,524.7432193,80142,-2.66666666666667,1.66666666666667,2.33333333333333,2.33333333333333,1,2020-03-24,894,6976597,"Northeast",0,"N",0,0.000114669085802147,NA
"1275","Massachusetts",2020-04-08,1594,16567,75,428,184.821669807143,182389,-59.0769230769231,-1.85714285714286,-19.9166666666667,-57.0714285714286,24.25,2020-03-24,894,6976597,"Northeast",16,"Y",2.58344902517052,0.237465343060521,"Strict"
"1276","Massachusetts",2020-02-19,0,1,0,0,1040.727794,27351,-3,-2,-1,-7,2,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1277","Massachusetts",2020-03-25,609,1679,4,15,184.821669807143,182389,-57.7692307692308,-7.14285714285714,-24.7857142857143,-54.7142857142857,23.5,2020-03-24,894,6976597,"Northeast",2,"Y",0.893388921977368,0.0240661743827256,"Strict"
"1278","Massachusetts",2020-04-11,1790,22635,87,681,184.821669807143,182389,-47.75,33.7857142857143,-8.91666666666667,-43.1428571428571,15.0909090909091,2020-03-24,894,6976597,"Northeast",19,"Y",3.00861497680583,0.324441844641449,"Medium"
"1279","Massachusetts",2020-03-24,349,1069,2,11,196.827670959231,181766,-54,9.23076923076923,-21.7692307692308,-52.4615384615385,22.3333333333333,2020-03-24,894,6976597,"Northeast",1,"Y",1.0289990645463,0.0153226565903119,"Strict"
"1280","Massachusetts",2020-02-26,0,1,0,0,1040.727794,27351,6,4,1,2,0,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1281","Massachusetts",2020-03-12,13,108,0,0,335.441191903333,129053,-12.3333333333333,14.5,32.8333333333333,-5.66666666666667,3.16666666666667,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00154803265832898,NA
"1282","Massachusetts",2020-02-24,0,1,0,0,1040.727794,27351,2,50,2,4,-1,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1283","Massachusetts",2020-04-09,2171,18738,70,498,184.821669807143,182389,-61.0769230769231,-22.7857142857143,-22.4166666666667,-57.5714285714286,25.8333333333333,2020-03-24,894,6976597,"Northeast",17,"Y",2.6577009285943,0.268583666220078,"Strict"
"1284","Massachusetts",2020-04-20,1526,38788,107,1800,184.821669807143,182389,-56.5384615384615,15.5714285714286,-22,-58.2857142857143,22.6666666666667,2020-03-24,894,6976597,"Northeast",28,"Y",4.64061049809219,0.555973062511709,"Strict"
"1285","Massachusetts",2020-03-27,786,2936,10,35,184.821669807143,182389,-52.3846153846154,51.6428571428571,-19.1428571428571,-53.0714285714286,23.8333333333333,2020-03-24,894,6976597,"Northeast",4,"Y",1.19209809264305,0.0420835544893879,"Strict"
"1286","Massachusetts",2020-05-01,2096,63886,153,3710,184.821669807143,182389,-53.3076923076923,3.07142857142857,-15.5,-51.5,24.6666666666667,2020-03-24,894,6976597,"Northeast",39,"Y",5.80721910903797,0.915718651944494,"Strict"
"1287","Massachusetts",2020-02-18,0,1,0,0,1040.727794,27351,-3,-17,-10,-8,3,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1288","Massachusetts",2020-04-22,1820,42090,220,2173,184.821669807143,182389,-56.3076923076923,1.07142857142857,-21.4166666666667,-54.4285714285714,23.5833333333333,2020-03-24,894,6976597,"Northeast",30,"Y",5.16274649560466,0.603302727676545,"Strict"
"1289","Massachusetts",2020-04-17,2099,33642,156,1392,184.821669807143,182389,-56.0769230769231,12.5714285714286,-19,-53.7857142857143,25.1666666666667,2020-03-24,894,6976597,"Northeast",25,"Y",4.13768503656144,0.482212173069478,"Strict"
"1290","Massachusetts",2020-02-20,0,1,0,0,1040.727794,27351,-2,-2,-2,-6,2,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1291","Massachusetts",2020-04-21,1482,40270,153,1953,184.821669807143,182389,-57.7692307692308,-8.92857142857143,-26.1666666666667,-55.0714285714286,24.1666666666667,2020-03-24,894,6976597,"Northeast",29,"Y",4.84976409237646,0.577215510656557,"Strict"
"1292","Massachusetts",2020-02-25,0,1,0,0,1040.727794,27351,2,13,-2,3,0,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1293","Massachusetts",2020-02-28,0,1,0,0,1040.727794,27351,8,3,3,4,0,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1294","Massachusetts",2020-04-29,2131,59808,252,3400,184.821669807143,182389,-48.4615384615385,37.5,-18,-51.7857142857143,21.25,2020-03-24,894,6976597,"Northeast",37,"Y",5.6848582129481,0.857266085456849,"Strict"
"1295","Massachusetts",2020-03-28,963,3899,9,44,184.821669807143,182389,-49.3333333333333,51.6428571428571,-23.5,-40.5,14.9090909090909,2020-03-24,894,6976597,"Northeast",5,"Y",1.12849448576558,0.0558868456928213,"Medium"
"1297","Massachusetts",2020-03-08,14,28,0,0,361.158337104,104724,5.8,44.6,3.6,2.4,-0.6,2020-03-24,894,6976597,"Northeast",0,"N",0,0.000401341800307514,NA
"1298","Massachusetts",2020-03-15,22,164,0,0,245.629135742,176497,-13,52.9,7.2,-6.9,4.4,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00235071625894401,NA
"1299","Massachusetts",2020-03-30,768,5261,8,56,184.821669807143,182389,-57.7692307692308,-11.4285714285714,-23.2142857142857,-54.2857142857143,22.3333333333333,2020-03-24,894,6976597,"Northeast",7,"Y",1.06443641893176,0.0754092575506368,"Strict"
"1300","Massachusetts",2020-03-13,15,123,0,0,335.441191903333,129053,-21.3333333333333,-14.5,29.6666666666667,-15,8.16666666666667,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00176303719420801,NA
"1301","Massachusetts",2020-02-16,0,1,0,0,1040.727794,27351,-2,13,-4,1,0,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1302","Massachusetts",2020-04-26,1536,54131,168,2885,184.821669807143,182389,-63.1111111111111,-24.75,-30.5833333333333,-39.9166666666667,13.8,2020-03-24,894,6976597,"Northeast",34,"Y",5.32966322440007,0.775894035444501,"Loose"
"1303","Massachusetts",2020-02-29,0,1,0,0,1040.727794,27351,13,66,5,2,-1,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1304","Massachusetts",2020-03-18,34,252,0,0,226.598674516364,178206,-34.0909090909091,57.4545454545455,2.36363636363636,-37.4545454545455,15.4545454545455,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00361207620276762,NA
"1305","Massachusetts",2020-03-05,0,3,0,0,524.7432193,80142,-0.666666666666667,29,7.66666666666667,2.66666666666667,-0.333333333333333,2020-03-24,894,6976597,"Northeast",0,"N",0,4.30009071758051e-05,NA
"1306","Massachusetts",2020-04-16,2197,31543,135,1236,184.821669807143,182389,-55.3846153846154,8.35714285714286,-18,-54.9285714285714,23.9166666666667,2020-03-24,894,6976597,"Northeast",24,"Y",3.91846051421869,0.45212587168214,"Strict"
"1307","Massachusetts",2020-03-21,103,499,1,2,196.827670959231,181766,-35.2727272727273,64.9230769230769,-3.23076923076923,-28.3333333333333,11.6363636363636,2020-03-24,894,6976597,"Northeast",0,"N",0.400801603206413,0.00715248422690891,NA
"1308","Massachusetts",2020-04-15,1689,29346,151,1101,184.821669807143,182389,-54.9230769230769,11.2857142857143,-18.3333333333333,-55.6428571428571,23.25,2020-03-24,894,6976597,"Northeast",23,"Y",3.75178900020446,0.420634873993725,"Strict"
"1309","Massachusetts",2020-03-23,108,720,4,9,196.827670959231,181766,-54.0909090909091,-20.2307692307692,-12.0769230769231,-46.5384615384615,19.5833333333333,2020-03-24,894,6976597,"Northeast",0,"Y",1.25,0.0103202177221932,"Strict"
"1310","Massachusetts",2020-04-10,2107,20845,96,594,184.821669807143,182389,-59.6153846153846,-7.28571428571429,-14.3333333333333,-57.7142857142857,26.9166666666667,2020-03-24,894,6976597,"Northeast",18,"Y",2.84960422163588,0.298784636693219,"Strict"
"1311","Massachusetts",2020-03-22,113,612,3,5,196.827670959231,181766,-43.6363636363636,35.4615384615385,-16,-31.75,11.0909090909091,2020-03-24,894,6976597,"Northeast",0,"N",0.816993464052288,0.00877218506386423,NA
"1312","Massachusetts",2020-03-11,3,95,0,0,335.441191903333,129053,-6.66666666666667,24,14.1666666666667,-2.83333333333333,1.5,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00136169539390049,NA
"1313","Massachusetts",2020-03-19,62,315,0,0,213.2299768725,181342,-46.3636363636364,-22.9166666666667,-2,-40.5,19.1666666666667,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00451509525345953,NA
"1314","Massachusetts",2020-02-23,0,1,0,0,1040.727794,27351,4,61,2,5,-1,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1315","Massachusetts",2020-03-04,0,2,0,0,634.6085407,40373,-2.5,4.5,3,1,0,2020-03-24,894,6976597,"Northeast",0,"N",0,2.86672714505367e-05,NA
"1316","Massachusetts",2020-03-01,0,1,0,0,1040.727794,27351,12,5,1,3,-1,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1317","Massachusetts",2020-02-22,0,1,0,0,1040.727794,27351,4,41,4,4,-1,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1318","Massachusetts",2020-04-03,1493,10189,38,192,184.821669807143,182389,-61.75,-32.1428571428571,-23.1428571428571,-57.0714285714286,27.6666666666667,2020-03-24,894,6976597,"Northeast",11,"Y",1.88438512120915,0.146045414404759,"Strict"
"1319","Massachusetts",2020-04-30,1982,61790,157,3557,184.821669807143,182389,-53.0769230769231,-7.28571428571429,-16.8333333333333,-51.8571428571429,23.6666666666667,2020-03-24,894,6976597,"Northeast",38,"Y",5.75659491827156,0.885675351464331,"Strict"
"1320","Massachusetts",2020-03-09,13,41,0,0,361.158337104,104724,-2,84.8,8.2,0.4,0,2020-03-24,894,6976597,"Northeast",0,"N",0,0.000587679064736002,NA
"1321","Massachusetts",2020-03-02,0,2,0,0,634.6085407,40373,3,16.5,5,3,-0.5,2020-03-24,894,6976597,"Northeast",0,"N",0,2.86672714505367e-05,NA
"1322","Massachusetts",2020-03-17,21,217,0,0,245.629135742,176497,-38.1,-13.9,0.9,-35.4,16.1,2020-03-24,894,6976597,"Northeast",0,"N",0,0.00311039895238323,NA
"1323","Massachusetts",2020-04-01,1197,7482,33,122,184.821669807143,182389,-54.5384615384615,4.64285714285714,-16.3571428571429,-55.7142857142857,22.75,2020-03-24,894,6976597,"Northeast",9,"Y",1.63058005880781,0.107244262496458,"Strict"
"1324","Massachusetts",2020-04-19,1623,37262,146,1693,184.821669807143,182389,-48.4444444444444,72.0833333333333,-23.0833333333333,-37.5833333333333,11.4545454545455,2020-03-24,894,6976597,"Northeast",27,"Y",4.54350276421019,0.534099934394949,"Loose"
"1325","Massachusetts",2020-04-07,1382,14973,95,353,184.821669807143,182389,-51.9230769230769,44.2857142857143,-18.3333333333333,-56.6428571428571,22.6666666666667,2020-03-24,894,6976597,"Northeast",15,"Y",2.35757697188272,0.214617527714443,"Strict"
"1326","Massachusetts",2020-04-28,2010,57677,153,3148,184.821669807143,182389,-50.2307692307692,18.2857142857143,-17.75,-52.2142857142857,16,2020-03-24,894,6976597,"Northeast",36,"Y",5.45798151776271,0.826721107726303,"Medium"
"1327","Massachusetts",2020-04-23,3196,45286,177,2350,184.821669807143,182389,-52.1538461538462,28.5714285714286,-17.5833333333333,-53,22.5833333333333,2020-03-24,894,6976597,"Northeast",31,"Y",5.18924170825421,0.649113027454503,"Strict"
"1328","Massachusetts",2020-04-18,1997,35639,155,1547,184.821669807143,182389,-60.0909090909091,-24.4285714285714,-30.9166666666667,-43.9285714285714,17.9090909090909,2020-03-24,894,6976597,"Northeast",26,"Y",4.34075030163585,0.510836443612839,"Strict"
"1329","Massachusetts",2020-04-27,1536,55667,110,2995,184.821669807143,182389,-58.8461538461538,-25.8571428571429,-26.1666666666667,-52.6428571428571,23.3333333333333,2020-03-24,894,6976597,"Northeast",35,"Y",5.38020730414788,0.797910499918513,"Strict"
"1330","Massachusetts",2020-04-06,1306,13591,27,258,184.821669807143,182389,-49.5384615384615,48.9285714285714,-17.5,-55.0714285714286,21.3333333333333,2020-03-24,894,6976597,"Northeast",14,"Y",1.89831506143772,0.194808443142122,"Strict"
"1331","Massachusetts",2020-02-17,0,1,0,0,1040.727794,27351,-27,16,-4,-44,10,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1332","Massachusetts",2020-02-21,0,1,0,0,1040.727794,27351,-4,-9,-7,-4,3,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1333","Massachusetts",2020-04-05,823,12285,15,231,184.821669807143,182389,-52.0909090909091,34.2857142857143,-28.0714285714286,-40.1666666666667,13,2020-03-24,894,6976597,"Northeast",13,"Y",1.88034188034188,0.176088714884922,"Loose"
"1334","Massachusetts",2020-04-13,1318,26420,86,837,184.821669807143,182389,-64.75,-36.1428571428571,-38.3333333333333,-57.6428571428571,25.5,2020-03-24,894,6976597,"Northeast",21,"Y",3.16805450416351,0.37869465586159,"Strict"
"1335","Massachusetts",2020-04-04,1273,11462,24,216,184.821669807143,182389,-49.75,26.1428571428571,-20,-43,15.5454545454545,2020-03-24,894,6976597,"Northeast",12,"Y",1.88448787297156,0.164292132683026,"Medium"
"1336","Massachusetts",2020-03-16,32,196,0,0,245.629135742,176497,-29,15.1,18.1,-25.8,10.3,2020-03-24,894,6976597,"Northeast",0,"N",0,0.0028093926021526,NA
"1337","Massachusetts",2020-03-20,80,395,1,1,213.2299768725,181342,-41.1666666666667,22.8333333333333,11.4166666666667,-40.25,19.0833333333333,2020-03-24,894,6976597,"Northeast",0,"N",0.253164556962025,0.005661786111481,NA
"1338","Massachusetts",2020-04-25,2417,52595,173,2717,184.821669807143,182389,-40.2222222222222,84.8461538461538,-19.75,-37.6923076923077,12.3636363636364,2020-03-24,894,6976597,"Northeast",33,"Y",5.16589029375416,0.753877570970489,"Loose"
"1339","Massachusetts",2020-02-27,0,1,0,0,1040.727794,27351,7,5,1,1,0,2020-03-24,894,6976597,"Northeast",0,"N",0,1.43336357252684e-05,NA
"1340","Massachusetts",2020-03-31,1024,6285,33,89,184.821669807143,182389,-53.9230769230769,16.2857142857143,-20.5714285714286,-55.2142857142857,22.75,2020-03-24,894,6976597,"Northeast",8,"Y",1.41607000795545,0.0900869005333116,"Strict"
"1341","Michigan",2020-03-24,453,1783,8,24,221.265423495293,432562,-42.7777777777778,2.60975609756098,-27.3170731707317,-52.8780487804878,23.6333333333333,2020-03-24,178,10045029,"Midwest",1,"Y",1.34604598990466,0.0177500731954084,"Strict"
"1342","Michigan",2020-03-17,9,65,0,0,387.7954232474,306008,-17.5,34.2,9.07142857142857,-26.2,11.6666666666667,2020-03-24,178,10045029,"Midwest",0,"N",0,0.000647086235390659,NA
"1343","Michigan",2020-04-03,1844,12455,60,477,160.359895541114,487697,-45,17.9275362318841,-13.6764705882353,-53.5072463768116,24.4210526315789,2020-03-24,178,10045029,"Midwest",11,"Y",3.82978723404255,0.123991677873703,"Strict"
"1344","Michigan",2020-03-25,496,2286,19,43,201.218519456319,449074,-41.0555555555556,25.304347826087,-19.9555555555556,-52.9347826086956,22.3333333333333,2020-03-24,178,10045029,"Midwest",2,"Y",1.88101487314086,0.0227575251400469,"Strict"
"1345","Michigan",2020-04-23,1209,34424,162,2949,148.959524707696,495243,-45.95,-2.30769230769231,-14.9756097560976,-51.0512820512821,23.7948717948718,2020-03-24,178,10045029,"Midwest",31,"Y",8.56669765280037,0.342696870262893,"Strict"
"1346","Michigan",2020-03-22,242,1033,3,9,251.594151903031,393594,-29,21.78125,-11.5161290322581,-29.6129032258065,8.77777777777778,2020-03-24,178,10045029,"Midwest",0,"N",0.871248789932236,0.0102836935562854,NA
"1347","Michigan",2020-04-18,724,30075,77,2285,148.959524707696,495243,-41.05,19.9859154929577,-16.5,-34.9142857142857,14.304347826087,2020-03-24,178,10045029,"Midwest",26,"Y",7.59767248545303,0.299401823528832,"Medium"
"1348","Michigan",2020-04-22,977,33215,111,2787,148.959524707696,495243,-45.2,-2.94871794871795,-15.1219512195122,-51.0512820512821,23.1538461538462,2020-03-24,178,10045029,"Midwest",30,"Y",8.39078729489689,0.330661066284627,"Strict"
"1349","Michigan",2020-03-12,2,12,0,0,582.427536324286,225603,-1,26.8571428571429,27.4285714285714,-1,1,2020-03-24,178,10045029,"Midwest",0,"N",0,0.000119462074225968,NA
"1350","Michigan",2020-05-01,876,40682,77,3821,148.959524707696,495243,-34,22.5512820512821,-6.61702127659574,-46.474358974359,19.5897435897436,2020-03-24,178,10045029,"Midwest",39,"Y",9.39236025760779,0.404996341971736,"Strict"
"1351","Michigan",2020-04-29,943,39011,103,3628,148.959524707696,495243,-40.4,-2.25641025641026,-10.9512195121951,-49.4615384615385,21.7948717948718,2020-03-24,178,10045029,"Midwest",37,"Y",9.29994104227013,0.388361248135769,"Strict"
"1352","Michigan",2020-04-16,1208,28519,173,2076,150.325330317795,494284,-45.65,0.558441558441558,-12.4634146341463,-51.7792207792208,23.7692307692308,2020-03-24,178,10045029,"Midwest",24,"Y",7.27935762123497,0.283911574570865,"Strict"
"1353","Michigan",2020-04-20,572,31285,75,2443,148.959524707696,495243,-43.3157894736842,11.5769230769231,-14.8571428571429,-49.2820512820513,20.2051282051282,2020-03-24,178,10045029,"Midwest",28,"Y",7.80885408342656,0.31144758267995,"Strict"
"1354","Michigan",2020-04-12,635,24016,88,1468,155.422446752107,492785,-53.8888888888889,5.17391304347826,-50.4523809523809,-46.8695652173913,12.35,2020-03-24,178,10045029,"Midwest",20,"Y",6.11259160559627,0.23908343121757,"Loose"
"1355","Michigan",2020-04-27,420,37057,87,3367,148.959524707696,495243,-39.8947368421053,12.2307692307692,-13.3809523809524,-46.974358974359,19.3589743589744,2020-03-24,178,10045029,"Midwest",35,"Y",9.08600264457457,0.368908840382641,"Strict"
"1356","Michigan",2020-04-10,1205,22213,202,1273,157.940502956959,490812,-53.3684210526316,-5.04166666666667,-19.5555555555556,-58.5555555555556,28.6944444444444,2020-03-24,178,10045029,"Midwest",18,"Y",5.73087831450052,0.221134254565119,"Strict"
"1357","Michigan",2020-03-19,246,334,2,3,336.00751411405,346131,-24.4166666666667,8,9.10526315789474,-32.6,15.2941176470588,2020-03-24,178,10045029,"Midwest",0,"N",0.898203592814371,0.00332502773262277,NA
"1358","Michigan",2020-04-17,831,29350,132,2208,150.325330317795,494284,-51.5,-7.18181818181818,-24.468085106383,-51.3506493506493,27.5,2020-03-24,178,10045029,"Midwest",25,"Y",7.52299829642249,0.292184323211013,"Strict"
"1359","Michigan",2020-04-13,1004,25021,123,1591,153.547269520368,493247,-52.4210526315789,-6.89333333333333,-25.4047619047619,-53.0933333333333,24.027027027027,2020-03-24,178,10045029,"Midwest",21,"Y",6.3586587266696,0.249088379933995,"Strict"
"1360","Michigan",2020-03-29,806,5396,20,132,172.169592263864,471462,-46.1052631578947,5.20338983050847,-22.8214285714286,-40.2068965517241,12.1428571428571,2020-03-24,178,10045029,"Midwest",6,"Y",2.44625648628614,0.0537181127102769,"Loose"
"1361","Michigan",2020-04-14,1281,26302,163,1754,153.547269520368,493247,-48.5263157894737,-2.6,-20.609756097561,-52.84,24.0512820512821,2020-03-24,178,10045029,"Midwest",22,"Y",6.66869439586343,0.261840956357617,"Strict"
"1362","Michigan",2020-03-18,15,80,1,1,387.7954232474,306008,-19.6,8.2,3.57142857142857,-29.6666666666667,13.5833333333333,2020-03-24,178,10045029,"Midwest",0,"N",1.25,0.000796413828173119,NA
"1363","Michigan",2020-03-21,230,787,2,6,277.30201186975,384269,-22.875,21.6071428571429,-1.48148148148148,-24.25,11.1578947368421,2020-03-24,178,10045029,"Midwest",0,"N",0.762388818297332,0.00783472103465306,NA
"1364","Michigan",2020-04-21,953,32238,233,2676,148.959524707696,495243,-45.5263157894737,-2.48717948717949,-15.4878048780488,-51.5641025641026,23,2020-03-24,178,10045029,"Midwest",29,"Y",8.30076307463242,0.320934862408063,"Strict"
"1365","Michigan",2020-04-02,1477,10609,83,417,164.443716657324,486736,-43.4736842105263,22.6911764705882,-10.7878787878788,-54.25,22.6315789473684,2020-03-24,178,10045029,"Midwest",10,"Y",3.93062494108776,0.105614428788608,"Strict"
"1366","Michigan",2020-04-19,638,30713,83,2368,148.959524707696,495243,-43.4210526315789,17.1428571428571,-18.575,-36.1571428571429,10.4285714285714,2020-03-24,178,10045029,"Midwest",27,"Y",7.7100901898219,0.305753223808513,"Loose"
"1367","Michigan",2020-03-31,1100,7537,67,264,163.453803219522,485159,-45.0526315789474,-0.955223880597015,-17.65625,-54.2089552238806,23.4871794871795,2020-03-24,178,10045029,"Midwest",8,"Y",3.50271991508558,0.07503213778676,"Strict"
"1368","Michigan",2020-03-27,759,3629,30,93,174.459026239627,469981,-45.8421052631579,10.4137931034483,-22.6491228070175,-51.9655172413793,25.5,2020-03-24,178,10045029,"Midwest",4,"Y",2.56268944612841,0.0361273222805031,"Strict"
"1369","Michigan",2020-03-13,9,25,0,0,477.167870927364,279408,-5.71428571428571,6.09090909090909,25.8181818181818,-6,4.77777777777778,2020-03-24,178,10045029,"Midwest",0,"N",0,0.0002488793213041,NA
"1370","Michigan",2020-05-02,575,41257,155,3976,148.959524707696,495243,-24.8235294117647,27.0571428571429,-2.83720930232558,-29.8,9.6,2020-03-24,178,10045029,"Midwest",40,"Y",9.63715248321497,0.41072056636173,"Loose"
"1371","Michigan",2020-03-30,1028,6431,65,197,169.341561100444,480468,-47.6842105263158,-4.17460317460317,-20.0833333333333,-52.6031746031746,22.4054054054054,2020-03-24,178,10045029,"Midwest",7,"Y",3.06328720261235,0.0640217166122666,"Strict"
"1372","Michigan",2020-04-26,554,36637,40,3280,148.959524707696,495243,-36.2631578947368,23.9264705882353,-12.8717948717949,-33.9558823529412,8.95238095238095,2020-03-24,178,10045029,"Midwest",34,"Y",8.95269809209269,0.364727667784732,"Loose"
"1373","Michigan",2020-04-30,795,39806,116,3744,148.959524707696,495243,-41.8421052631579,1.44871794871795,-7.85365853658537,-48.7179487179487,21.625,2020-03-24,178,10045029,"Midwest",38,"Y",9.40561724363161,0.39627561055324,"Strict"
"1374","Michigan",2020-03-16,1,54,0,0,423.335719793154,297803,-13.1111111111111,8.92307692307692,23.6666666666667,-20,9.09090909090909,2020-03-24,178,10045029,"Midwest",0,"N",0,0.000537579334016855,NA
"1375","Michigan",2020-03-28,961,4590,19,112,174.439565440814,471133,-48.7894736842105,-5.66101694915254,-24.2631578947368,-39.4745762711864,16.5,2020-03-24,178,10045029,"Midwest",5,"Y",2.4400871459695,0.0456942433914327,"Medium"
"1376","Michigan",2020-03-15,19,53,0,0,423.335719793154,297803,-3.25,74.3846153846154,6.5,-3.75,3,2020-03-24,178,10045029,"Midwest",0,"N",0,0.000527624161164691,NA
"1377","Michigan",2020-04-08,1410,19857,111,956,157.765426042472,489599,-42.2631578947368,18.0704225352113,-15.0526315789474,-54.5915492957746,22.1282051282051,2020-03-24,178,10045029,"Midwest",16,"Y",4.81442312534623,0.19767986732542,"Strict"
"1378","Michigan",2020-04-01,1594,9132,70,334,162.314084899382,486043,-44.1052631578947,5.89705882352941,-11.921875,-54.0294117647059,22.7435897435897,2020-03-24,178,10045029,"Midwest",9,"Y",3.6574682435392,0.0909106384859616,"Strict"
"1380","Michigan",2020-04-15,1007,27310,149,1903,151.710853510234,493824,-45.2631578947368,-4.92105263157895,-11.9512195121951,-52.1184210526316,23.4871794871795,2020-03-24,178,10045029,"Midwest",23,"Y",6.96814353716587,0.271875770592599,"Strict"
